k,halfCounter,oneCounter,x=1.01
1036,1450312,538202
1037,1454407,539240
1038,1458502,540279
1039,1462597,541319
1040,1466692,542360
1041,1470787,543402
1042,1474882,544445
1043,1478977,545489
1044,1483072,546534
1045,1487167,547580
1046,1491262,548627
1047,1495357,549675
1048,1499452,550724
1049,1503547,551774
1050,1507642,552825
1051,1511737,553877
1052,1515832,554930
1053,1519927,555984
1054,1524022,557039
1055,1528117,558095
1056,1532212,559152
1057,1536307,560210
1058,1540402,561269
1059,1544497,562329
1060,1548592,563390
1061,1552687,564452
1062,1556782,565515
1063,1560877,566579
1064,1564972,567644
1065,1569067,568710
1066,1573162,569777
1067,1577257,570845
1068,1581352,571914
1069,1585447,572984
1070,1589542,574055
1071,1593637,575127
1072,1597732,576200
1073,1601827,577274
1074,1605922,578349
1075,1610017,579425
1076,1614112,580502
1077,1618207,581580
1078,1622302,582659
1079,1626397,583739
1080,1630492,584820
1081,1634587,585902
1082,1638682,586985
1083,1642777,588069
1084,1646872,589154
1085,1650967,590240
1086,1655062,591327
1087,1659157,592415
1088,1663252,593504
1089,1667347,594594
1090,1671442,595685
1091,1675537,596777
1092,1679632,597870
1093,1683727,598964
1094,1687822,600059
1095,1691917,601155
1096,1696012,602252
1097,1700107,603350
1098,1704202,604449
1099,1708297,605549
1100,1712392,606650
1101,1716487,607752
1102,1720582,608855
1103,1724677,609959
1104,1728772,611064
1105,1732867,612170
1106,1736962,613277
1107,1741057,614385
1108,1745152,615494
1109,1749247,616604
1110,1753342,617715
1111,1757437,618827
1112,1761532,619940
1113,1765627,621054
1114,1769722,622169
1115,1773817,623285
1116,1777912,624402
1117,1782007,625520
1118,1786102,626639
1119,1790197,627759
1120,1794292,628880
1121,1798387,630002
1122,1802482,631125
1123,1806577,632249
1124,1810672,633374
1125,1814767,634500
1126,1818862,635627
1127,1822957,636755
1128,1827052,637884
1129,1831147,639014
1130,1835242,640145
1131,1839337,641277
1132,1843432,642410
1133,1847527,643544
1134,1851622,644679
1135,1855717,645815
1136,1859812,646952
1137,1863907,648090
1138,1868002,649229
1139,1872097,650369
1140,1876192,651510
1141,1880287,652652
1142,1884382,653795
1143,1888477,654939
1144,1892572,656084
1145,1896667,657230
1146,1900762,658377
1147,1904857,659525
1148,1908952,660674
1149,1913047,661824
1150,1917142,662975
1151,1921237,664127
1152,1925332,665280
1153,1929427,666434
1154,1933522,667589
1155,1937617,668745
1156,1941712,669902
1157,1945807,671060
1158,1949902,672219
1159,1953997,673379
1160,1958092,674540
1161,1962187,675702
1162,1966282,676865
1163,1970377,678029
1164,1974472,679194
1165,1978567,680360
1166,1982662,681527
1167,1986757,682695
1168,1990852,683864
1169,1994947,685034
1170,1999042,686205
1171,2003137,687377
1172,2007232,688550
1173,2011327,689724
1174,2015422,690899
1175,2019517,692075
1176,2023612,693252
1177,2027707,694430
1178,2031802,695609
1179,2035897,696789
1180,2039992,697970
1181,2044087,699152
1182,2048182,700335
1183,2052277,701519
1184,2056372,702704
1185,2060467,703890
1186,2064562,705077
1187,2068657,706265
1188,2072752,707454
1189,2076847,708644
1190,2080942,709835
1191,2085037,711027
1192,2089132,712220
1193,2093227,713414
1194,2097322,714609
1195,2101417,715805
1196,2105512,717002
1197,2109607,718200
1198,2113702,719399
1199,2117797,720599
1200,2121892,721800
1201,2125987,723002
1202,2130082,724205
1203,2134177,725409
1204,2138272,726614
1205,2142367,727820
1206,2146462,729027
1207,2150557,730235
1208,2154652,731444
1209,2158747,732654
1210,2162842,733865
1211,2166937,735077
1212,2171032,736290
1213,2175127,737504
1214,2179222,738719
1215,2183317,739935
1216,2187412,741152
1217,2191507,742370
1218,2195602,743589
1219,2199697,744809
